mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,duration,counts
1,japanese power metal,0.007737788,0.35725,290422.0833,0.90075,0.008440468,0.157908333,-4.615166667,0.128141667,156.9221667,0.4032,50.08333333,11,4:50,1
1,japanese singer-songwriter,0.199944935,0.566578241,263022.3204,0.729384722,0.033497088,0.294551852,-6.045142593,0.044566574,126.389038,0.511260185,47.84166667,7,4:23,1
0,japanese soundtrack,0.516007464,0.445646643,230658.9725,0.499773452,0.532165039,0.171586761,-10.93618163,0.058681813,113.9672165,0.334905393,50.28300189,5,3:50,5
1,japanese vgm,0.534098849,0.368319461,203724.988,0.521416961,0.725310681,0.264273971,-11.30381029,0.044177892,118.4217056,0.356048113,45.34901961,7,3:23,1
1,jawaiian,0.36322875,0.683493029,241333.8258,0.500718641,0.034468801,0.158337728,-9.882951757,0.063317669,123.0109626,0.70543897,37.63665638,9,4:01,11
1,jazz,0.758729942,0.507495973,326195.3222,0.321392032,0.376097139,0.185498299,-14.92965444,0.055606329,112.9136515,0.486451679,21.96270548,5,5:26,3
1,jazz blues,0.673673749,0.581165538,224273.5623,0.364382203,0.184945959,0.169761772,-12.81405255,0.066651758,114.8796513,0.596435495,27.43049094,7,3:44,3
1,jazz boom bap,0.256320346,0.780098077,213245.875,0.588090385,0.130311195,0.143813846,-7.278730769,0.2131725,94.55273269,0.665025,52.74423077,10,3:33,2
1,jazz funk,0.455459916,0.578977066,320766.701,0.52535859,0.36090361,0.160046117,-12.37812533,0.064421255,110.3159168,0.611103837,32.10758784,5,5:20,5
1,jazz fusion,0.528757309,0.489788591,341866.3227,0.438366165,0.471090514,0.182419626,-14.15855951,0.051285625,114.982564,0.49276615,32.49127919,5,5:41,1
1,jazz guitar,0.715106321,0.533820529,302907.8473,0.334343083,0.61996248,0.162022254,-16.86826844,0.049772098,113.3975792,0.474642646,30.64906047,7,5:02,1
1,jazz metal,0.000548833,0.4815,344568.3333,0.9445,0.433573,0.22805,-5.676166667,0.0667,145.9866667,0.562666667,47,10,5:44,1
1,jazz pop,0.71302306,0.60026417,248993.8142,0.324711543,0.012475751,0.14833585,-11.76381317,0.053749739,109.5585465,0.312995288,51.99066051,5,4:08,3
1,jazz quartet,0.729962892,0.542480048,299009.1098,0.299815484,0.210388561,0.208584173,-15.24293962,0.078984471,114.7750483,0.540426141,24.59753892,5,4:59,1
1,jazz rap,0.119050304,0.767021848,268887.7223,0.668685733,0.08108836,0.176908531,-9.860707601,0.212552775,100.3693748,0.668388033,43.84492508,7,4:28,1
1,jazz saxophone,0.688024534,0.515932088,315420.5074,0.347339563,0.30770382,0.195417408,-13.84711552,0.062505558,112.3557987,0.513841214,20.63209178,5,5:15,2
1,jazz trio,0.761041352,0.509390637,293932.247,0.256964521,0.531022315,0.185651279,-18.14011398,0.045944752,113.7378186,0.392329316,26.7650976,0,4:53,2
1,jazz trombone,0.753517054,0.607616406,227893.3107,0.381184472,0.412882848,0.224410291,-13.27868407,0.111121968,111.2767422,0.649023429,15.47827063,0,3:47,2
1,jazz trumpet,0.711704109,0.52819483,281621.5639,0.381385644,0.418186173,0.207891878,-12.84064368,0.055166907,114.8421183,0.557841076,19.38897352,5,4:41,3
1,jazztronica,0.21774945,0.633685712,347076.8979,0.605805138,0.469262079,0.170843638,-9.523976921,0.058422851,106.3607025,0.486606166,48.47859231,10,5:47,4
1,jug band,0.902926389,0.561127778,192970.5174,0.350484028,0.057980136,0.209530625,-11.53378403,0.055728125,115.0302111,0.564260417,13.725,7,3:12,1
1,k-indie,0.4294635,0.62295,218363.4,0.558,0.001712874,0.161236667,-7.774633333,0.095131667,108.8436833,0.481316667,49.78333333,4,3:38,2
1,k-pop,0.186775346,0.675619961,214447.5994,0.743187299,0.007093568,0.191610872,-4.437254247,0.088007334,118.1463667,0.591478375,63.55665413,10,3:34,55
0,k-pop boy group,0.149082012,0.660710764,223454.5684,0.752909173,0.022621766,0.160608791,-4.040120468,0.072937455,121.8530926,0.592972136,58.94349568,5,3:43,23
0,k-pop girl group,0.11578278,0.713647289,203813.2191,0.827459934,0.003121909,0.187670334,-3.69187015,0.090794469,127.3623511,0.648723462,64.87079304,6,3:23,14
1,k-rap,0.226015984,0.663805979,237975.4597,0.65589381,0.000632385,0.223587698,-6.381678519,0.139857942,115.5121647,0.482556032,57.3326455,1,3:57,5
1,kaneka,0.307941176,0.788705882,217219.1176,0.576823529,0,0.088805882,-5.824823529,0.118141176,105.1067059,0.823352941,51.23529412,7,3:37,1
1,kansas city hip hop,0.110046257,0.751293213,285808.7612,0.713762293,3.02E-05,0.313777154,-4.582782202,0.211973464,138.3414648,0.495647763,53.15827049,2,4:45,4
1,kawaii future bass,0.16818888,0.659306689,229532.0522,0.702400794,0.199480375,0.278481803,-6.931193311,0.074735941,122.159716,0.420588095,54.85657596,2,3:49,6
1,kawaii metal,0.000304725,0.46625,240353.75,0.96625,0.22580875,0.3509,-2.62325,0.16655,131.12875,0.38475,60.25,1,4:00,1
1,kc indie,0.526127405,0.374,284056.85,0.5742,0.074207,0.15864,-7.6917,0.049735,140.25525,0.3384,54.5,11,4:44,3
1,kent indie,0.45224,0.4365,170549,0.457,0.00081,0.1815,-9.4145,0.031,132.1425,0.262,55.5,4,2:50,1
1,kentucky hip hop,0.219552687,0.689043843,165553.8323,0.508229478,0.000178967,0.192145009,-8.011282416,0.333496642,116.7315261,0.464039319,69.80293843,11,2:45,3
1,kentucky indie,0.726338028,0.495577465,215074.5634,0.367408451,0.022296459,0.282923944,-10.84130986,0.041304225,123.4817324,0.541676056,57.52112676,7,3:35,1
1,kentucky roots,0.280747288,0.546526176,266412.7093,0.623851404,0.030554818,0.161648219,-8.567880746,0.049250094,124.004641,0.604901347,47.50784918,11,4:26,2
1,kids dance party,0.206958195,0.804191558,178570.8279,0.625526948,0.059432601,0.183269156,-9.258949675,0.152570942,117.4258929,0.761183442,45.48214286,7,2:58,4
1,kindie rock,0.722157684,0.673909091,149323.2361,0.324548864,0.001883054,0.218374897,-11.34620763,0.107960433,128.4171345,0.667333766,44.01845238,0,2:29,1
1,kingston on indie,0.218990556,0.578236111,216221.3194,0.756083333,0.023727909,0.136230556,-7.680152778,0.1207125,125.7871667,0.772548611,43.06944444,7,3:36,1
1,kirtan,0.807475694,0.336496528,493250.4028,0.163540292,0.562957857,0.115880903,-18.61358681,0.040323403,104.4779625,0.162294583,50.45416667,7,8:13,5
1,kiwi rock,0.325705456,0.576998099,227340.5684,0.569187078,0.091857555,0.326344624,-8.645233564,0.063651886,122.4906939,0.48060072,44.94796467,11,3:47,4
1,knoxville indie,0.04255,0.5025,169833.5,0.7555,7.15E-07,0.2145,-6.5475,0.0375,121.187,0.694,46,2,2:49,1
0,korean indie rock,0.00129,0.583,276973,0.84,0.575,0.0906,-4.964,0.034,137.977,0.44,51,4,4:36,1
1,korean mask singer,0.395,0.754,215340.5,0.6185,1.02E-06,0.1995,-5.0095,0.06615,110.466,0.4865,73,1,3:35,1
1,korean pop,0.387705924,0.618350498,233682.9983,0.587825028,0.003267617,0.148595017,-7.590566999,0.056028239,115.8728073,0.536516058,49.39147287,11,3:53,9
1,korean r&b,0.367609487,0.656708832,218509.4403,0.574112678,0.024094178,0.150914672,-7.18066567,0.139531937,109.7264261,0.493976781,58.24059829,5,3:38,7
1,la indie,0.236630804,0.590705051,230989.3794,0.639957443,0.086245215,0.146606401,-7.160549401,0.042256505,120.7291769,0.507350731,54.06202686,7,3:50,35
1,la pop,0.187981546,0.577297436,228588.5842,0.65218895,0.007191503,0.214267906,-6.717632051,0.111945482,121.4116319,0.380884737,59.06001221,8,3:48,10
0,lafayette indie,0.067125,0.7495,257320,0.61625,0.000417793,0.218,-6.817,0.05565,100.15525,0.7945,52.5,11,4:17,1
1,lancaster pa indie,0.19994,0.500928571,323998.2857,0.507857143,0.026081886,0.152271429,-11.20478571,0.044642857,132.5656429,0.397285714,44.57142857,4,5:23,2
1,latin,0.303149519,0.688008696,247082.9889,0.674301204,0.019827975,0.185005253,-6.935224954,0.084144241,122.5014895,0.656259461,55.58557414,9,4:07,105
1,latin afrobeat,0.240185022,0.67726,246027.3356,0.688792222,0.012852136,0.207382889,-8.0754,0.096798667,114.6850956,0.723541111,51.95444444,7,4:06,2
1,latin alternative,0.196030169,0.628397644,247383.8333,0.692861502,0.042579185,0.199505723,-7.93073201,0.064664799,125.0289225,0.643831816,55.27008957,9,4:07,20
1,latin arena pop,0.300596749,0.606837275,247352.2298,0.609815291,0.018984675,0.202556794,-7.448041312,0.050029507,126.241357,0.518560924,56.25479713,0,4:07,21
1,latin christian,0.42209195,0.504666866,304299.8584,0.530259833,0.007202792,0.291425563,-8.205603776,0.039111292,121.6259464,0.368303292,47.18411174,9,5:04,18
1,latin classical,0.79509414,0.480667712,187851.9476,0.304921149,0.409365169,0.128765699,-17.20253248,0.053407344,116.3073433,0.510046316,21.01419433,7,3:07,1
1,latin funk,0.184804,0.7579,244821.2,0.8703,0.008623,0.09616,-5.5635,0.06873,112.0691,0.8257,52.9,7,4:04,1
1,latin hip hop,0.214129664,0.738190574,270208.7155,0.711420451,0.02192657,0.205462835,-6.694462995,0.148029223,114.8911272,0.664790344,52.46653917,1,4:30,37
1,latin jazz,0.602024194,0.63715496,268863.8955,0.59810435,0.146108391,0.176118765,-9.263068928,0.06086724,114.3028116,0.799878731,32.77369424,7,4:28,1
1,latin metal,0.115412488,0.486663889,278211.8097,0.744407126,0.042513897,0.183454046,-7.697710568,0.089921304,126.9898439,0.41694378,47.87282609,11,4:38,2
1,latin pop,0.33537724,0.627365649,233668.6798,0.630933397,0.016843517,0.185847677,-7.803238266,0.056227445,121.4996368,0.594827435,54.5949554,0,3:53,63
1,latin rock,0.194408969,0.606294234,256258.4766,0.688851329,0.05324944,0.193696824,-8.04494763,0.054006097,123.8864874,0.615320291,54.77007435,7,4:16,16
0,latin soundtrack,0.679457955,0.399642045,184684.5568,0.35654803,0.381246266,0.121900758,-14.92072727,0.039631439,108.9020587,0.389182197,37.8219697,0,3:04,1
1,latin talent show,0.238036864,0.643165254,225164.6229,0.754830508,0.000853876,0.28334322,-4.640508475,0.073597458,122.06625,0.661135593,55.33898305,6,3:45,1
0,latin tech house,0.002979333,0.818,440843.6667,0.631666667,0.332133333,0.463266667,-8.343,0.1686,123.6666667,0.608666667,2,9,7:20,1
1,latin viral pop,0.224974163,0.703072061,224584.0761,0.679492351,0.021714793,0.18251566,-6.651820048,0.092521457,122.8103446,0.61933124,55.56642512,2,3:44,3
1,latin worship,0.441839095,0.481634671,316334.7714,0.536527866,0.000269166,0.340263534,-8.070721854,0.039872495,124.2780796,0.312517106,49.76013204,11,5:16,20
1,latintronica,0.025595,0.69175,239946.75,0.71,0.357628055,0.2438,-8.629,0.062375,98.725,0.85075,53.25,6,3:59,1
1,latinx alternative,0.170997222,0.716055556,249560.8889,0.603388889,0.183027222,0.227677778,-8.890083333,0.089588889,110.6912222,0.685611111,53.5,4,4:09,2
1,lds,0.882869651,0.277250125,231716.9348,0.200230603,0.193313578,0.139828932,-14.90825776,0.037589965,115.7703626,0.239473193,30.0512782,5,3:51,1
1,lds youth,0.553674417,0.459645833,265430.0875,0.395058333,0.018753985,0.17497125,-9.376104167,0.041172083,121.0047,0.292145833,52.9625,6,4:25,4
0,lebanese pop,0.613654762,0.531735317,323636.7034,0.419905754,0.128216164,0.170081548,-11.5035871,0.048532123,110.2504992,0.529188294,32.71825397,7,5:23,1
1,lexington ky indie,0.21822,0.524,221680,0.6905,8.80E-05,0.10725,-5.5905,0.1576,128.0815,0.434,48,8,3:41,2
1,lgbtq hip hop,0.200492729,0.693405953,235333.8964,0.627247258,0.013503311,0.178919171,-7.506130926,0.189400268,117.7292936,0.485271228,57.93173632,8,3:55,8
1,lilith,0.42084048,0.545601513,237318.0359,0.496064298,0.026492021,0.173427187,-9.971584201,0.048510516,119.6514606,0.449800648,45.22811927,9,3:57,18
1,liquid funk,0.136092375,0.478783333,256881.7417,0.738333333,0.214913767,0.221695833,-6.887316667,0.054019167,134.8933917,0.265175,48.075,7,4:16,1
1,lithuanian electronic,0.293385833,0.825916667,320420.4167,0.665416667,0.481725,0.17825,-9.598333333,0.140033333,125.7466667,0.224333333,35.75,1,5:20,3
1,liverpool indie,0.498377939,0.373535714,201040.2857,0.5745,0.003298068,0.315739286,-10.48035714,0.054292857,132.0230714,0.473785714,25.46428571,4,3:21,2
1,livetronica,0.160245319,0.645754696,335505.4678,0.627456044,0.400216522,0.215735738,-7.757467338,0.073689384,118.3144501,0.47542875,50.52639241,6,5:35,6
1,lo star,0.25175,0.551,198769.75,0.78675,0.000129575,0.15525,-8.07825,0.071475,128.0535,0.68725,44.5,2,3:18,1
1,lo-fi,0.31772489,0.509100658,242719.5135,0.60773149,0.344151063,0.173988002,-10.10903392,0.056480186,123.123062,0.503131695,39.20808298,7,4:02,4
1,lo-fi beats,0.640641124,0.683145474,156480.975,0.327684933,0.515722662,0.163485703,-12.80745016,0.1558749,103.944794,0.47465707,58.82584515,6,2:36,41
1,lo-fi chill,0.619806099,0.719152005,149976.9937,0.286575677,0.229971196,0.162258383,-14.66589612,0.152474398,113.2931873,0.354224549,64.47568922,7,2:29,4
1,lo-fi emo,0.357959455,0.465567273,225936.0303,0.544890909,0.32288662,0.14175697,-10.95463485,0.058981364,121.5670061,0.370841667,48.94393939,9,3:45,6
1,lo-fi house,0.38545,0.7645,162371,0.275,0.9575,0.1681,-11.839,0.09135,83.185,0.383,69,7,2:42,1
1,lo-fi indie,0.56687522,0.446770443,192601.9005,0.484324126,0.547213744,0.144415784,-11.83166176,0.041066315,116.5551745,0.363714353,53.40112978,1,3:12,10
1,london rap,0.11165,0.7425,167336.25,0.525,0.003575,0.103275,-7.19125,0.159375,113.30575,0.3994,71.25,11,2:47,2
1,louisiana blues,0.577040842,0.626623855,209174.8639,0.485971343,0.120782465,0.180669953,-12.05738573,0.050346547,114.8160979,0.718142023,32.20255223,7,3:29,1
1,louisville indie,0.271216667,0.495566667,261319.1167,0.640583333,0.20951555,0.163621667,-6.884266667,0.081171667,142.9447667,0.30675,54.08333333,2,4:21,2
1,lounge,0.720432795,0.461324178,191544.9267,0.350044573,0.267181439,0.193530848,-12.95441722,0.050517415,113.2854873,0.474037705,24.44197499,5,3:11,11
1,lovers rock,0.21351211,0.740993502,232893.5696,0.539255913,0.028800631,0.150811764,-9.548853071,0.151437892,114.2224884,0.760299795,43.30639149,7,3:52,4
1,lullaby,0.848767974,0.458699237,166390.1043,0.132352613,0.667025575,0.170884361,-21.32781209,0.073793457,111.6185638,0.317618853,59.14847495,0,2:46,13
1,madchester,0.071298476,0.52837325,238847.1065,0.775084858,0.129661018,0.201580769,-8.609306879,0.047983626,121.1817353,0.602652345,44.8040215,11,3:58,3
1,maine hip hop,0.145,0.636,249160,0.774,0,0.633,-5.474,0.344,92.429,0.774,48,0,4:09,1
1,maine indie,0.5755,0.522833333,290177.5833,0.35925,0.002012647,0.121266667,-9.019083333,0.046483333,122.4594167,0.376583333,46.58333333,4,4:50,3
1,mainland chinese pop,0.5595,0.555,269357,0.45875,4.90E-07,0.14095,-7.98025,0.036175,149.145,0.429,56,6,4:29,1
0,malaysian pop,0.0987925,0.557875,238100.5,0.579875,0.012355473,0.1391125,-6.647625,0.042,138.103375,0.3017,52.625,9,3:58,1
1,malmo indie,0.00768,0.611,247572,0.742,0.831,0.232,-7.402,0.0445,103.039,0.343,49,7,4:07,1
1,mambo,0.656637158,0.600438725,199446.4103,0.571233667,0.306473046,0.179238226,-9.545076999,0.058250728,119.0691688,0.727208341,21.18902239,7,3:19,1
1,mandolin,0.610131948,0.548537208,245878.8529,0.438265011,0.161871901,0.174972201,-12.3337192,0.059406143,126.2614533,0.599836721,41.34225108,7,4:05,2
1,mandopop,0.512174308,0.557620195,270475.126,0.459949001,0.000144209,0.171066386,-9.101510419,0.032530525,123.6072238,0.340763406,51.91316623,2,4:30,5
1,mantra,0.834908,0.493458,374175.918,0.315056,0.044322677,0.1980868,-12.05831,0.044196,116.194894,0.360536,0.148,9,6:14,3
1,mariachi,0.60241782,0.534289182,200124.9431,0.382793244,0.063060601,0.224163947,-9.529704181,0.042671838,126.6690901,0.663892635,35.16071813,0,3:20,8
1,mariachi cristiano,0.414957709,0.596314231,254103.0617,0.499280605,0.002862567,0.165428769,-8.451264049,0.034000345,131.5180188,0.544694996,44.86695945,5,4:14,1
0,mathcore,0.00100335,0.381833333,184776.3333,0.885,0.009952042,0.170475,-4.038333333,0.144766667,138.1956667,0.230966667,53,9,3:04,2
1,medieval folk,0.507367169,0.45897619,261446.6624,0.424995524,0.295560394,0.131831143,-11.26785643,0.041735905,107.5645683,0.278500286,40.33357143,7,4:21,3
1,medieval rock,0.1380363,0.483071429,282069.2143,0.761142857,0.469014331,0.119207143,-7.922142857,0.0563,124.4105714,0.346357143,55.64285714,11,4:42,1
1,meditation,0.756334788,0.260502404,377587.1732,0.180110388,0.654779255,0.116499931,-22.90688677,0.046238131,97.81643038,0.129523141,46.91892496,5,6:17,4
1,melancholia,0.475515727,0.489342581,248743.6885,0.438874901,0.206371066,0.170781174,-12.12116762,0.041902859,119.5896744,0.386274273,44.0975919,9,4:08,12
1,melbourne bounce,0.037993259,0.71087037,209019.6481,0.8055,0.063091325,0.280440741,-5.126759259,0.077822222,121.0703333,0.552092593,57.35185185,5,3:29,1
1,melbourne bounce international,0.022209833,0.76122619,246885.1905,0.796657143,0.257753383,0.174208095,-5.668488095,0.084773333,127.4264333,0.519955238,30.60714286,11,4:06,2
1,melbourne indie,0.00149,0.443,312227,0.737,0.0032,0.121,-4.509,0.0293,115.277,0.746,57,0,5:12,1
1,mellow gold,0.327217827,0.554014946,240934.7329,0.561764082,0.040417692,0.197110726,-10.70691502,0.054194524,119.8430435,0.588031742,38.36484908,7,4:00,44
1,melodic death metal,0.065453499,0.411638081,237331.3213,0.898166818,0.278964835,0.247347525,-5.211509242,0.086214167,122.4135016,0.35327399,46.98585859,6,3:57,5
1,melodic deathcore,0.029934478,0.411938095,237915.5381,0.955614286,0.224350992,0.17876381,-3.814780952,0.170864762,119.7327048,0.223911905,42.81904762,7,3:57,2
1,melodic dubstep,0.063869965,0.516012939,271266.8243,0.775765716,0.103671288,0.239566418,-5.530353289,0.057894262,129.7409363,0.289374488,50.00204678,9,4:31,1
1,melodic groove metal,0.001497411,0.426310606,253263.7803,0.940916667,0.01290718,0.168070455,-5.009818182,0.137635606,133.5800758,0.329716667,51.24242424,7,4:13,2
1,melodic hardcore,0.059186713,0.423383767,185637.8685,0.863268705,0.035535766,0.243029516,-6.040710327,0.083669848,129.7274313,0.49450285,43.8281386,4,3:05,12
0,melodic metal,0.092666233,0.42647619,303920.8595,0.830552381,0.080397102,0.21580381,-5.92235,0.064864762,129.7944833,0.347216667,45.58809524,0,5:03,1
1,melodic metalcore,0.068361118,0.417563447,233217.1914,0.8845257,0.090108213,0.2222954,-5.136011267,0.116003956,126.3978003,0.305210427,46.34047255,7,3:53,42
1,melodic power metal,0.000101,0.336,296160,0.92,0.0145,0.111,-5.872,0.0983,160.23,0.285,60,4,4:56,1
1,melodic rap,0.195327646,0.728209812,199803.1138,0.60261962,0.018341067,0.161572264,-7.354544086,0.157828032,121.8644972,0.468179463,60.61712433,1,3:19,58
1,melodic thrash,0.002604783,0.347007486,269334.0511,0.928237284,0.099177774,0.17653382,-5.330594517,0.112261129,138.2397146,0.304920247,41.78138528,7,4:29,1
1,meme rap,0.209459734,0.770350416,166939.7811,0.62802689,0.048430367,0.185107041,-8.041638597,0.235796118,120.6739384,0.567863079,63.10920206,1,2:46,24
0,memphis hip hop,0.09645333,0.798910816,252318.4246,0.720188987,0.000695872,0.180929565,-6.196835402,0.210833127,129.6477227,0.606363364,45.24457793,1,4:12,5
1,memphis soul,0.417863499,0.593070943,230545.1936,0.43933459,0.126685362,0.188586628,-11.71828299,0.047307918,119.4795196,0.649242922,29.43303965,0,3:50,2
1,merseybeat,0.441498925,0.526430318,167956.6112,0.555717099,0.041487215,0.192429125,-9.998422045,0.054493647,122.3900206,0.674308066,34.00741917,7,2:47,5
1,metal,0.041349713,0.381629747,272370.4849,0.859804572,0.202758019,0.230736141,-7.414029309,0.086069659,127.042988,0.361582729,41.26673705,9,4:32,21
1,metalcore,0.082224183,0.421923495,226881.6908,0.866624822,0.060535165,0.21310977,-5.21958605,0.108422805,127.9610113,0.340148819,44.51728251,2,3:46,52
1,metropopolis,0.201146239,0.593322446,243803.3163,0.672333881,0.116719785,0.165896356,-6.880694393,0.059554128,123.8258472,0.437748418,52.9371542,5,4:03,39
1,mexican hip hop,0.123228768,0.759898902,246855.0745,0.704018129,0.007967184,0.170803356,-5.806679503,0.170678236,113.0482373,0.707746259,54.38395552,10,4:06,3
1,mexican indie,0.241831386,0.606971958,275357.8741,0.627815344,0.037849731,0.212251323,-8.094631746,0.045852328,127.7878423,0.48093545,55.68359788,5,4:35,6
1,mexican pop,0.318453595,0.646887286,232802.4995,0.634427314,0.008945099,0.188565145,-7.370806929,0.057880198,126.3429517,0.563058439,57.12792212,7,3:52,20
1,mexican rock,0.152475615,0.580842897,248647.1534,0.730020912,0.056696122,0.196505393,-7.590889412,0.064801986,133.4029822,0.586080088,55.3964496,9,4:08,7
1,mexican rock-and-roll,0.626617885,0.53067954,172169.4753,0.470209044,0.038622881,0.188601638,-10.50268893,0.044159629,116.058171,0.651563846,37.8451374,7,2:52,1
1,miami hip hop,0.150665589,0.726824223,220565.5273,0.686910678,0.009380673,0.256382363,-7.315148296,0.174638525,123.2367083,0.541428929,52.80629432,1,3:40,18
1,miami indie,0.1472,0.6455,236582.5,0.5385,0.012445,0.0982,-9.217,0.04605,79.0175,0.724,56.5,6,3:56,1
0,miami metal,0.00365212,0.5398,212582.6,0.8654,0.0455344,0.2244,-4.3214,0.05826,98.587,0.4572,53.8,10,3:32,1
1,michigan indie,0.222666667,0.587666667,246421.1667,0.831166667,0.00687365,0.136916667,-7.602666667,0.086266667,120.5271667,0.542333333,43.5,0,4:06,1
1,microhouse,0.338586721,0.599709135,325101.9447,0.452718536,0.59769476,0.128083013,-13.69435972,0.057139081,118.0105609,0.310960545,43.41773504,7,5:25,4
1,middle earth,0.868216311,0.224718478,175944.3201,0.095574932,0.274088176,0.113286167,-24.85322481,0.035884161,91.17791179,0.219034273,51.57742392,7,2:55,2
0,midwest americana,0.310583333,0.463,238275.25,0.5285,0.000430067,0.2484,-5.93975,0.035516667,111.1138333,0.388083333,57.08333333,3,3:58,2
1,midwest emo,0.063163488,0.508189542,210977.1814,0.686810458,0.159921595,0.17894085,-7.755866013,0.07276683,131.5979069,0.458814379,40.94444444,7,3:30,6
1,military cadence,0.880461538,0.570153846,251047.8846,0.300088462,0.004398371,0.362911538,-10.38215385,0.046565385,109.0326154,0.510807692,33.80769231,7,4:11,1
1,military rap,0.236164444,0.743857407,220823.1852,0.652009259,5.35E-07,0.217372222,-7.544705556,0.098997407,126.7385352,0.484498148,53.96111111,9,3:40,2
1,milwaukee indie,0.548423,0.67075,207815.75,0.55225,0.088532,0.122125,-9.6305,0.0350125,96.68425,0.437875,55.625,8,3:27,1
1,minecraft,0.334724036,0.583010811,212478.6901,0.545331279,0.313111258,0.120276577,-11.51271712,0.09831045,117.9027243,0.370652613,56.14054054,11,3:32,3
0,minimal melodic techno,0.0275,0.531,302980,0.898,0.874,0.0976,-9.719,0.0322,123.003,0.0495,0,8,5:02,1
1,minimal tech house,0.286046667,0.612133333,279999.9667,0.624266667,0.146950333,0.17505,-7.486716667,0.12417,130.2298333,0.47423,54,6,4:39,1
1,minimal techno,0.44725511,0.62375,301598.4,0.50815,0.560241,0.126855,-11.96225,0.051105,125.6839,0.31503,27.6,4,5:01,1
1,minneapolis indie,0.267469242,0.596305115,274549.4991,0.647546737,0.144083273,0.218647972,-8.246335097,0.084018519,136.0242222,0.544113933,24.70546737,9,4:34,2
1,minneapolis metal,0.215057992,0.546333333,261287,0.896333333,0.42543,0.1632,-7.539333333,0.143833333,129.8825,0.340666667,47,6,4:21,1
1,minneapolis punk,0.000722834,0.30875,168085.5,0.930666667,0.150527438,0.254808333,-5.462333333,0.144691667,154.2401667,0.461083333,41.58333333,6,2:48,1
1,minneapolis sound,0.206011444,0.713035041,323321.1474,0.591379993,0.063107035,0.165690657,-11.00107821,0.050236992,119.6229475,0.681724174,38.05769482,11,5:23,1
1,minnesota hip hop,0.228134155,0.726171549,190896.6581,0.684859701,0.005306204,0.158495241,-6.095778891,0.178622,117.768612,0.550241245,53.71616809,11,3:10,6
1,mississippi hip hop,0.252839045,0.719429487,266361.3686,0.683605769,0.005034081,0.235459615,-6.505814103,0.150295833,113.0977115,0.499243269,53.11538462,4,4:26,1
1,mississippi indie,0.345733333,0.608,240846.3333,0.555333333,0.0030518,0.139333333,-9.090666667,0.091,114.632,0.331666667,48,11,4:00,1
0,modern alternative pop,0.331418846,0.592037179,215405.4231,0.528910256,0.014820156,0.132267949,-7.911833333,0.095939744,105.9273205,0.411547436,67.1025641,9,3:35,5
1,modern alternative rock,0.123218393,0.5547654,231891.3584,0.74763648,0.057057664,0.197429331,-6.035092319,0.077142491,122.3272985,0.479644191,55.9506685,2,3:51,130
1,modern blues,0.327280852,0.547831574,308529.3003,0.567943625,0.131895168,0.213585979,-9.675761035,0.049027169,119.2406583,0.568133184,40.65288999,9,5:08,10
1,modern blues rock,0.210064187,0.522672437,262489.0247,0.679878128,0.102856299,0.214178395,-6.865189194,0.065780701,117.8421749,0.494742542,48.82319532,7,4:22,37
1,modern bollywood,0.445801358,0.637797653,289371.6445,0.579990039,0.034038293,0.17115043,-8.594670977,0.084848008,110.3461897,0.630454708,43.99960324,7,4:49,4
1,modern country rock,0.20991539,0.568402999,217809.9525,0.697869479,0.018621867,0.189507247,-6.042737226,0.054773395,123.4244459,0.546464956,51.4865373,7,3:37,85
1,modern dream pop,0.247654657,0.517138889,243602.2529,0.678004386,0.391461214,0.146610088,-7.113540936,0.035979094,125.2547573,0.479725731,53.94883041,2,4:03,11
1,modern folk rock,0.387315724,0.603340605,271526.914,0.578869414,0.07754946,0.17819921,-8.781113312,0.05663989,119.2647869,0.550248262,51.88553395,7,4:31,20
1,modern funk,0.259968077,0.657398527,300689.4734,0.611364234,0.340058655,0.162392816,-9.335732345,0.059498705,111.8837674,0.665083162,40.93055817,0,5:00,6
1,modern hard rock,0.084077877,0.553648,229278.5453,0.724673333,0.00813815,0.190051933,-7.396834667,0.056060333,114.5141967,0.508316667,46.42066667,11,3:49,9
1,modern indie pop,0.501571042,0.612239583,199061.4688,0.414976042,0.0651222,0.268273437,-10.80891667,0.154220833,110.4491875,0.469719792,71.31770833,1,3:19,14
1,modern jazz piano,0.706814286,0.46931746,356792.6508,0.189434921,0.636545103,0.159025397,-21.16034921,0.054587302,91.73942857,0.198288889,49.07936508,3,5:56,1
1,modern jazz trio,0.706166667,0.484366667,296236.4333,0.278446667,0.795766667,0.148496667,-16.87383333,0.052053333,112.3981333,0.34804,47.53333333,0,4:56,1
1,modern old-time,0.436497436,0.531012821,227031.359,0.614025641,2.53E-05,0.197594872,-7.485384615,0.05744359,139.2380641,0.753384615,43.80769231,7,3:47,1
1,modern power pop,0.127391575,0.46667351,187564.1178,0.809819014,0.148152931,0.218761546,-6.30122448,0.047102341,128.1279798,0.530792664,44.24953557,6,3:07,3
0,modern reggae,0.196357853,0.710099582,244604.2388,0.584638421,0.006259791,0.16080803,-7.751943003,0.212456519,118.0420242,0.682832024,49.31428682,10,4:04,5
1,modern rock,0.160078336,0.542470973,234106.7993,0.71319987,0.068339289,0.190681319,-6.495868614,0.063183104,124.4729789,0.484865685,53.40301014,7,3:54,249
